Category,Cutomer,Description,Nutrient Data Bank Number,Data.Carbohydrate,Data.Cholesterol,Data.Choline,Data.Fiber,Data.Lutein and Zeaxanthin,Data.Lycopene,Data.Protein,Data.Sugar Total,Data.Water,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Vitamins.Vitamin B12
Snails,karnold@company.com,"Snails, cooked, NS as to cooking method",26321110,2.48,60,77.5,0,0,0,19.19,0.03,70.64,0.934,5.35,12,0.477,4.18,298,0.57
Beef with tomato-based sauce,amaro@company.com,Beef with tomato-based sauce,27111000,1.58,63,84,0.4,7,3940,21.72,1.06,68.76,2.391,6.36,9,0.086,2.05,18,1.19
Beef goulash,adunn@company.com,Beef goulash,27111100,2.79,35,52,0.4,22,1362,13.69,1.07,78.61,0.923,3.78,17,0.074,1.39,18,0.83
Beef burgundy,rharris@company.com,Beef burgundy,27111200,4.06,52,70.6,0.7,11,193,18.5,1.45,70.03,1.776,5.99,20,0.136,1.88,23,1.27
Beef stew,gneal@company.com,"Beef stew, no potatoes, tomato-based sauce, Mexican style",27111300,3.33,43,56.4,0.5,5,2271,14.8,1.13,75.98,1.509,4.39,16,0.088,1.58,19,1.03
Beef stew,karnold@company.com,"Beef stew, no potatoes, tomato-based sauce, with chili peppers, Mexican style",27111310,4.37,32,44.4,1.2,240,1699,11.34,2.04,79.62,1.155,3.39,16,0.079,1.26,19,0.77
Chili con carne,tsalazaar@company.com,"Chili con carne, NS as to beans",27111400,7.22,20,31.8,2.4,40,2836,8.05,2.28,78.91,1.569,4.21,30,0.093,1.31,19,0.63
Chili con carne with beans,bjoseph@company.com,"Chili con carne with beans, from restaurant",27111405,4.57,45,32.3,1.4,367,4639,12.56,2.27,71.31,4.023,9.79,34,0.086,1.46,18,1.26
Chili con carne with beans,ewelch@company.com,"Chili con carne with beans, home recipe",27111406,7.21,20,31.8,2.4,40,2836,8.05,2.28,78.92,1.569,4.21,30,0.092,1.31,19,0.63
Chili con carne with beans,greeves@company.com,"Chili con carne with beans, canned",27111407,13.1,9,22.5,3.3,151,663,5.8,1.87,75.69,1.253,3.47,33,0.096,1.34,28,0.28
Chili con carne with beans,gfleming@company.com,Chili con carne with beans,27111410,10.31,14,26.9,2.9,99,1691,6.87,2.06,77.22,1.402,3.82,32,0.094,1.33,24,0.44
Chili con carne without beans,eburke@company.com,Chili con carne without beans,27111420,6.1,21,42.2,0.5,16,248,7.53,1.1,77.68,2.255,7.1,30,0.188,2.01,20,1.02
Chili con carne,kpatel@company.com,"Chili con carne, NS as to beans, with cheese",27111430,12.54,14,22.2,3.1,143,628,6.72,1.79,73.65,2.191,5.07,68,0.093,1.28,28,0.32
Chili con carne with beans and cheese,lsharma@company.com,Chili con carne with beans and cheese,27111440,12.54,14,22.2,3.1,143,628,6.72,1.79,73.65,2.191,5.07,68,0.093,1.28,28,0.32
Beef sloppy joe,kmullur@company.com,"Beef sloppy joe, no bun",27111500,9.14,34,37.1,0.8,57,6287,10.61,6.67,71.5,2.516,6.65,26,0.095,1.5,18,1.04
Beef with gravy,Karanmathur@company.com,Beef with gravy,27112000,1.58,64,82.4,0,0,0,21.56,0.09,68.42,2.568,7.05,8,0.057,1.79,15,1.19
Salisbury steak with gravy,amaro@company.com,Salisbury steak with gravy,27112010,6.78,33,15,1,0,0,6.98,0.26,74.19,3.982,10.47,47,0.083,0.95,17,0.41
Beef with cream or white sauce,adunn@company.com,Beef with cream or white sauce,27113000,2.74,69,86.5,0,0,0,22.49,1.37,64.02,3.86,9.24,41,0.054,1.84,18,1.32
Beef stroganoff,rharris@company.com,Beef stroganoff,27113100,5.99,36,41.4,0.7,3,0,9.91,1.36,72.8,3.333,9.6,38,0.071,0.93,15,0.39
Creamed chipped or dried beef,gneal@company.com,Creamed chipped or dried beef,27113200,7.57,18,15.2,0.1,1,0,7.63,4.59,74.64,2.247,7.9,110,0.017,0.52,14,0.6
Swedish meatballs with cream or white sauce,karnold@company.com,Swedish meatballs with cream or white sauce,27113300,6.32,62,50.6,0.2,27,0,12.47,2.47,69.06,4.526,10.26,56,0.053,1.42,15,1.17
Beef with mushroom sauce,amaro@company.com,Beef with mushroom sauce,27114000,1.84,64,84.6,0.1,1,0,21.97,0.57,67.24,2.687,7.52,20,0.056,1.8,16,1.22
Beef with soy-based sauce,adunn@company.com,Beef with soy-based sauce,27115000,3.46,43,59.9,0.5,71,0,15.86,1.05,66.9,2.761,12.38,19,0.064,1.51,18,0.84
Steak teriyaki,rharris@company.com,Steak teriyaki,27115100,1.94,82,109.5,0,0,0,28.86,1.76,58.92,3.13,8.25,10,0.08,2.53,26,1.57
Beef curry,gneal@company.com,Beef curry,27116100,6.46,20,29.5,1.4,95,4517,7.56,2.6,77.87,1.801,6.53,20,0.095,1.17,17,0.54
Beef curry with rice,karnold@company.com,Beef curry with rice,27116110,15.08,12,18.5,1,57,2710,5.61,1.58,73.93,1.111,4.03,16,0.085,1.18,15,0.33
Beef with barbecue sauce,tsalazaar@company.com,Beef with barbecue sauce,27116200,11.75,61,80.6,0.3,25,1311,20.86,9.58,59.68,2.309,6.23,14,0.071,1.89,17,1.15
Beef with sweet and sour sauce,bjoseph@company.com,Beef with sweet and sour sauce,27116300,16.01,26,27.3,0.8,37,399,11.55,8.75,62.44,1.858,8.36,32,0.074,1.33,14,0.66
Stewed seasoned ground beef,ewelch@company.com,"Stewed seasoned ground beef, Mexican style",27116350,1.31,54,40.3,0.2,20,164,13.5,0.41,69.34,5.559,14.58,19,0.061,1.65,15,1.23
Steak tartare,greeves@company.com,Steak tartare,27116400,1.56,157,127.4,0.4,290,0,15.67,0.47,67.8,5.207,13.84,32,0.08,2.11,18,1.81
Meatballs,gfleming@company.com,"Meatballs, Puerto Rican style",27118110,6.86,64,53.9,0.8,36,3688,13.82,1.7,59.22,5.034,17.34,27,0.095,1.77,19,0.92
Stewed seasoned ground beef,eburke@company.com,"Stewed seasoned ground beef, Puerto Rican style",27118120,3.9,51,41.9,1,69,2669,13.1,1.75,54.98,7.143,25.56,28,0.095,1.77,20,1.08
Stewed dried beef,kpatel@company.com,"Stewed dried beef, Puerto Rican style",27118130,3.88,45,5.3,0.8,53,2055,17.69,2.58,52.81,3.215,19.15,16,0.084,1.64,16,0.65
Stuffed pot roast,lsharma@company.com,"Stuffed pot roast, Puerto Rican style, NFS",27118140,1.2,84,79.5,0.4,49,0,18.64,0.5,59.83,6.237,18.84,18,0.071,1.57,15,1.16
Beef stew,kmullur@company.com,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",27118180,1.88,49,63.1,0.5,34,1523,16.52,0.82,61.23,4.941,17.52,15,0.093,1.81,22,1.64
Ham or pork with gravy,Karanmathur@company.com,Ham or pork with gravy,27120020,1.58,58,69.6,0,0,0,20.15,0.09,69.46,2.636,7.49,16,0.047,0.79,20,0.51
Ham or pork with barbecue sauce,amaro@company.com,Ham or pork with barbecue sauce,27120030,12.69,59,73.7,0.3,27,1416,21.04,10.35,57.18,2.563,7.19,24,0.065,0.99,24,0.53
Sweet and sour pork,adunn@company.com,Sweet and sour pork,27120060,17.82,43,40.3,0.9,60,399,11.54,8.82,60.18,1.571,8.45,31,0.086,0.94,21,0.25
Ham stroganoff,rharris@company.com,Ham stroganoff,27120080,4.97,29,35.9,0.7,3,0,7.47,1.9,76.23,3.426,9.18,34,0.079,0.45,12,0.2
Ham or pork with mushroom sauce,gneal@company.com,Ham or pork with mushroom sauce,27120090,1.84,57,71.8,0.1,1,0,20.55,0.57,68.26,2.754,7.96,28,0.046,0.8,21,0.54
Ham or pork with tomato-based sauce,karnold@company.com,Ham or pork with tomato-based sauce,27120100,1.59,56,71.2,0.4,7,3943,20.3,1.06,69.79,2.458,6.8,17,0.075,1.05,24,0.51
Sausage with tomato-based sauce,amaro@company.com,Sausage with tomato-based sauce,27120110,2.58,60,46.1,0.4,7,3944,13.28,1.82,62.06,6.166,19.09,11,0.084,1.12,16,0.68
Sausage gravy,adunn@company.com,Sausage gravy,27120120,7.64,35,26.4,0.1,1,0,6.76,3.9,70.4,5.742,13.42,99,0.022,0.46,13,0.54
Pork stew,rharris@company.com,"Pork stew, no potatoes, tomato-based sauce, Mexican style",27120130,3.33,42,35.2,0.5,5,2271,14.31,1.13,76.41,1.346,4.27,15,0.077,0.8,20,0.31
Pork or ham with soy-based sauce,gneal@company.com,Pork or ham with soy-based sauce,27120150,3.46,39,51.1,0.5,71,0,14.87,1.05,67.59,2.807,12.69,24,0.057,0.82,21,0.36
Frankfurter or hot dog,karnold@company.com,"Frankfurter or hot dog, with chili, no bun",27120210,8.36,34,27.7,1.7,80,351,8.87,1.61,64.63,6.316,15.72,25,0.073,1.27,20,0.56
Frankfurters or hot dogs with tomato-based sauce,tsalazaar@company.com,Frankfurters or hot dogs with tomato-based sauce,27120250,3.71,43,26.4,0.4,7,4152,8.94,1.99,63.68,8.379,20.64,15,0.068,1.12,12,0.6
Pork with chili and tomatoes,bjoseph@company.com,Pork with chili and tomatoes,27121000,2.68,32,43.1,0.9,135,849,11.64,1.63,80.84,1.4,3.99,15,0.061,0.58,18,0.25
Stewed pork,ewelch@company.com,"Stewed pork, Puerto Rican style",27121010,2.77,54,45.6,0.7,38,3147,17.92,1.29,64.4,2.837,12.69,21,0.119,1.1,26,0.4
Chili con carne with beans,greeves@company.com,"Chili con carne with beans, made with pork",27121410,7.2,22,33.6,2.4,40,2830,8.07,2.28,77.92,1.86,5.12,30,0.084,1.04,20,0.12
Lamb or mutton with gravy,gfleming@company.com,Lamb or mutton with gravy,27130010,1.58,69,66.4,0,0,0,17.29,0.09,64.37,6.341,15.37,15,0.089,1.34,17,1.78
Lamb or mutton goulash,eburke@company.com,Lamb or mutton goulash,27130050,3.1,43,49.9,0.4,25,1513,13.07,1.19,76.3,1.839,6.38,16,0.066,1.19,14,1.08
Stewed goat,kpatel@company.com,"Stewed goat, Puerto Rican style",27133010,1.99,63,88.3,0.5,40,240,22.31,0.88,54.45,3.544,18.08,21,0.251,3.05,5,0.93
Veal with gravy,lsharma@company.com,Veal with gravy,27135010,1.58,95,99.5,0,0,0,25.4,0.09,65.61,1.953,5.19,9,0.103,0.95,21,0.82
Veal scallopini,kmullur@company.com,Veal scallopini,27135020,1.28,67,72.9,0.2,0,0,18.75,0.57,60.64,4.796,17.46,39,0.136,0.81,19,0.96
Veal with cream sauce,Karanmathur@company.com,Veal with cream sauce,27135030,2.74,100,103.5,0,0,0,26.32,1.38,61.19,3.245,7.38,42,0.1,1,24,0.94
Veal with butter sauce,amaro@company.com,Veal with butter sauce,27135040,1.49,74,58.5,0.2,62,0,15.09,0.12,72.09,5.276,9.26,8,0.064,0.68,13,0.49
Veal Marsala,adunn@company.com,Veal Marsala,27135050,6.52,68,64.8,0.4,52,0,16.66,0.48,66.92,3.906,8.56,9,0.125,1.07,21,0.66
Veal parmigiana,rharris@company.com,Veal parmigiana,27135110,8.29,64,66.4,0.8,43,4020,15.33,1.7,62.73,4.111,11.88,122,0.103,1.25,33,1.03
Veal cordon bleu,gneal@company.com,Veal cordon bleu,27135150,9.26,93,79.9,0.6,97,0,20.69,0.63,52.9,6.071,14.36,101,0.109,1.35,25,0.97
Venison or deer with tomato-based sauce,karnold@company.com,Venison or deer with tomato-based sauce,27136050,1.59,79,96.1,0.4,7,3943,25.64,1.06,68.93,1.573,2.84,9,0.233,3.78,24,2.13
Venison or deer with gravy,amaro@company.com,Venison or deer with gravy,27136080,1.58,80,94.5,0,0,0,25.48,0.09,68.6,1.75,3.53,7,0.204,3.52,20,2.13
Chili con carne with venison/deer and beans,adunn@company.com,Chili con carne with venison/deer and beans,27136100,7.21,23,36.8,2.4,40,2835,8.26,2.28,80.73,0.996,2.21,28,0.097,1.52,20,0.54
Chicken or turkey cacciatore,rharris@company.com,Chicken or turkey cacciatore,27141000,6.94,58,49.8,1.1,25,4108,13.19,1.6,66.68,2.578,10.63,42,0.118,1.02,21,0.24
Spaghetti sauce with poultry,gneal@company.com,Spaghetti sauce with poultry,27141030,6.54,18,24,1.5,154,10319,6.32,4.47,83.14,0.467,2.5,26,0.084,0.82,20,0.15
Spaghetti sauce with poultry and added vegetables,karnold@company.com,Spaghetti sauce with poultry and added vegetables,27141035,6.04,18,23.7,1.4,216,7891,6.33,4.02,84.04,0.448,2.29,23,0.106,0.83,20,0.15
Stewed chicken with tomato-based sauce,tsalazaar@company.com,"Stewed chicken with tomato-based sauce, Mexican style",27141050,2.46,49,30.9,0.5,13,2358,11.98,0.97,77.31,1.513,7.06,12,0.057,0.56,14,0.16
Chili con carne with chicken or turkey and beans,bjoseph@company.com,Chili con carne with chicken or turkey and beans,27141500,7.36,21,31.4,2.4,40,2888,8.42,2.27,80,0.677,2.67,32,0.12,1.13,23,0.31
Chicken with gravy,ewelch@company.com,Chicken with gravy,27142000,1.58,80,47.3,0,0,0,18.88,0.09,72.98,1.291,5.21,13,0.05,0.54,17,0.25
Chicken or turkey fricassee,greeves@company.com,Chicken or turkey fricassee,27142100,3.5,46,31.1,0.1,1,0,10.65,0.26,77.66,1.979,7.14,9,0.039,0.51,10,0.14
Turkey with gravy,gfleming@company.com,Turkey with gravy,27142200,1.58,72,63.1,0,0,0,20.46,0.09,73.46,0.98,3.46,12,0.069,0.74,21,0.66
Chicken or turkey with cream sauce,eburke@company.com,Chicken or turkey with cream sauce,27143000,2.74,85,51.4,0,0,0,19.81,1.38,68.56,2.585,7.41,46,0.048,0.59,20,0.38
Chicken or turkey with mushroom sauce,kpatel@company.com,Chicken or turkey with mushroom sauce,27144000,1.84,79,49.5,0.1,1,0,19.29,0.57,71.8,1.409,5.69,25,0.049,0.55,18,0.28
Chicken or turkey with teriyaki,lsharma@company.com,Chicken or turkey with teriyaki,27145000,1.62,105,64.2,0,0,0,25.73,1.47,64.78,1.48,5.96,16,0.07,0.86,28,0.34
Chicken,kmullur@company.com,"Chicken, shredded or pulled, with barbecue sauce",27146011,12.23,79,48.6,0.3,26,1365,19,9.97,62.62,1.119,4.64,20,0.066,0.7,20,0.26
Sweet and sour chicken or turkey,Karanmathur@company.com,Sweet and sour chicken or turkey,27146100,23.86,27,24.2,1,37,134,10.1,11.47,52.17,1.933,12.65,45,0.039,2.12,15,0.09
Sweet and sour chicken or turkey,amaro@company.com,"Sweet and sour chicken or turkey, without vegetables",27146110,23.86,27,24.2,1,37,134,10.1,11.47,52.17,1.933,12.65,45,0.039,2.12,15,0.09
Chicken curry,adunn@company.com,Chicken curry,27146150,6.47,22,22.4,1.4,95,4521,6.47,2.6,79.11,1.564,6.45,20,0.084,0.73,18,0.08
Chicken curry with rice,rharris@company.com,Chicken curry with rice,27146155,15.08,13,14.3,1,57,2713,4.95,1.58,74.67,0.969,3.98,16,0.078,0.92,15,0.05
Chicken with mole sauce,gneal@company.com,Chicken with mole sauce,27146160,3.22,78,47.1,0.3,28,267,18.97,2.12,70.73,1.661,5.58,13,0.074,0.78,21,0.25
Chicken or turkey with cheese sauce,karnold@company.com,Chicken or turkey with cheese sauce,27146200,1.64,90,47.8,0,0,0,21.77,0.06,66.03,3.503,8.9,103,0.05,0.61,22,0.36
Chicken or turkey cordon bleu,amaro@company.com,Chicken or turkey cordon bleu,27146250,9.26,83,55.9,0.6,97,0,22.63,0.63,57.13,3.437,9.12,97,0.068,1.1,25,0.39
Chicken or turkey parmigiana,adunn@company.com,Chicken or turkey parmigiana,27146300,8.26,70,50.3,0.8,43,4020,16.25,1.7,65.11,2.625,8.29,118,0.078,1,21,0.24
Orange chicken,rharris@company.com,Orange chicken,27146350,22.46,61,66.1,0.8,81,25,14.46,13.6,48.43,2.422,12.68,14,0.042,0.94,20,0.2
Sesame chicken,gneal@company.com,Sesame chicken,27146360,26.88,59,61.1,0.7,90,28,14.33,15.98,42.8,2.41,14.25,12,0.051,1.09,22,0.25
Chicken kiev,karnold@company.com,Chicken kiev,27146400,5.45,104,73.1,0.1,0,0,21.31,0.01,51.64,7.977,19.1,43,0.058,0.65,24,0.3
Stuffed chicken,tsalazaar@company.com,"Stuffed chicken, drumstick or breast, Puerto Rican style",27148010,6.53,166,112.4,0.3,72,0,28.07,0.36,52.37,3.43,10.43,86,0.077,1.37,26,0.66
Fish with cream or white sauce,bjoseph@company.com,"Fish with cream or white sauce, not tuna or lobster",27150010,2.74,45,63.5,0,0,0,17.04,1.38,75.43,1.601,3.57,46,0.028,0.42,33,0.86
Crab,ewelch@company.com,"Crab, deviled",27150020,13.61,87,76.1,0.5,116,2223,11.74,5.09,62.95,1.947,9.35,80,0.438,1.03,26,1.76
Crab imperial,greeves@company.com,Crab imperial,27150030,3.2,116,96.1,0.2,59,0,13.96,1.22,73.61,1.808,7.31,87,0.525,0.6,28,2.33
Fish timbale or mousse,gfleming@company.com,Fish timbale or mousse,27150050,1.76,104,75.9,0,69,0,10.23,0.93,75.68,6.064,10.94,43,0.025,0.42,15,0.8
Lobster newburg,eburke@company.com,Lobster newburg,27150060,4.14,171,79,0.1,50,0,11.62,2.41,62.27,10.98,20.08,111,0.724,0.39,26,0.8
Lobster with butter sauce,kpatel@company.com,Lobster with butter sauce,27150070,0.01,154,74.1,0,0,0,17,0.01,71.3,5.83,9.68,88,1.38,0.26,38,1.29
Shrimp cocktail,lsharma@company.com,Shrimp cocktail,27150110,10.76,138,92.4,0.6,1,2337,15.37,4.09,69.52,0.341,1.48,69,0.207,0.5,30,1.09
Tuna with cream or white sauce,kmullur@company.com,Tuna with cream or white sauce,27150120,2.81,32,25.7,0,0,0,14.42,1.38,77.81,1.645,3.64,49,0.037,1.25,20,1.92
Seafood newburg,Karanmathur@company.com,Seafood newburg,27150130,4.37,173,87.3,0.1,50,0,12.02,2.41,61.51,11.027,20.19,109,0.414,0.43,24,1.13
Seafood sauce,amaro@company.com,Seafood sauce,27150140,2.55,18,41.5,0.1,4,0,8.52,0.02,68.87,2.443,17.45,32,0.17,1.2,16,8.08
Spaghetti sauce with seafood,adunn@company.com,Spaghetti sauce with seafood,27150151,7.09,30,28.8,1.5,154,10319,5.33,4.47,84.24,0.185,1.48,42,0.099,1.08,21,1.82
Spaghetti sauce with seafood and added vegetables,rharris@company.com,Spaghetti sauce with seafood and added vegetables,27150155,6.59,30,28.4,1.4,216,7891,5.34,4.02,85.14,0.165,1.26,39,0.121,1.1,20,1.82
Shrimp with lobster sauce,gneal@company.com,Shrimp with lobster sauce,27150160,2.22,192,80.9,0,24,0,16.78,0.8,70.28,1.759,7.86,100,0.178,1.61,25,0.6
Sweet and sour shrimp,karnold@company.com,Sweet and sour shrimp,27150170,15.53,65,46.1,0.8,58,401,7.14,8.63,66.88,1.329,8.6,44,0.126,0.68,18,0.36
Fish sauce,amaro@company.com,Fish sauce,27150210,3.64,0,13.2,0,0,0,5.06,3.64,71.07,0.003,0.01,43,0.05,0.78,175,0.48
Shrimp scampi,adunn@company.com,Shrimp scampi,27150230,1.76,181,116.6,0.1,71,0,19.63,0.06,64.42,1.911,12.06,82,0.226,0.44,33,1.42
Fish moochim,rharris@company.com,Fish moochim,27150250,10.18,86,168.9,0.8,3,0,37.83,8.48,22.04,2.431,16.51,102,0.174,2,103,5.65
Fish with tomato-based sauce,gneal@company.com,Fish with tomato-based sauce,27150310,1.59,38,61,0.4,7,3944,16.28,1.06,80.21,0.129,0.69,14,0.059,0.63,34,0.73
Fish curry,karnold@company.com,Fish curry,27150320,6.58,23,27.5,1.4,95,4521,4.94,2.6,81.45,1.3,5.39,25,0.095,0.63,18,0.28
Fish curry with rice,tsalazaar@company.com,Fish curry with rice,27150325,15.15,14,17.4,1,57,2713,4.03,1.58,76.08,0.811,3.34,19,0.085,0.86,15,0.17
Mussels with tomato-based sauce,bjoseph@company.com,Mussels with tomato-based sauce,27150330,5.02,28,67.5,0.4,6,3474,12.2,0.89,78.4,0.435,2.32,30,0.109,3.8,38,10.8
Sardines with tomato-based sauce,ewelch@company.com,Sardines with tomato-based sauce,27150350,0.54,61,76,0.1,2,1398,20.86,0.43,66.86,2.684,10.45,240,0.272,2.3,34,9
Sardines with mustard sauce,greeves@company.com,Sardines with mustard sauce,27150370,0.54,61,76,0.1,2,1398,20.86,0.43,66.86,2.684,10.45,240,0.272,2.3,34,9
Shrimp teriyaki,gfleming@company.com,Shrimp teriyaki,27150410,3.34,193,126.6,0,0,0,21.62,1.76,69.89,0.478,1.56,87,0.249,0.51,42,1.52
Scallops with cheese sauce,eburke@company.com,Scallops with cheese sauce,27150510,5.43,40,79,0,0,0,17.48,0.06,69.23,2.563,5.06,100,0.029,0.51,32,1.61
Ceviche,kpatel@company.com,Ceviche,27151030,3.58,18,34.7,0.5,51,340,10.34,1.36,84.19,0.157,0.75,25,0.033,0.24,21,1.46
Crabs in tomato-based sauce,lsharma@company.com,"Crabs in tomato-based sauce, Puerto Rican style",27151040,2.96,66,57.9,0.6,19,2308,12.52,1.16,73.11,1.3,8.9,73,0.595,0.72,30,2.25
Shrimp in garlic sauce,kmullur@company.com,"Shrimp in garlic sauce, Puerto Rican style",27151050,2.51,104,70,0.2,84,0,11.56,0.47,58.68,4.09,24.97,52,0.161,0.41,21,0.89
Stewed codfish,Karanmathur@company.com,"Stewed codfish, no potatoes, Puerto Rican style",27151070,4.27,35,53,1.1,126,1734,12.05,2.05,78.52,0.666,4.42,17,0.072,0.56,18,1.14
Meat with barbecue sauce,amaro@company.com,"Meat with barbecue sauce, NS as to type of meat",27160010,12.74,64,72.7,0.3,26,1351,20.88,10.39,58.3,2.526,6.8,21,0.087,1.6,19,0.9
Meatballs,adunn@company.com,"Meatballs, NS as to type of meat, with sauce",27160100,0.13,93,75.7,0,49,0,18.03,0.08,67.56,4.547,11.98,23,0.062,1.79,15,1.85
Meat loaf,rharris@company.com,"Meat loaf, Puerto Rican style",27161010,10.59,148,103.5,0.6,89,0,19.79,1.03,45.11,6.396,21.94,29,0.079,2.17,17,1.07
Meat with tomato-based sauce,gneal@company.com,Meat with tomato-based sauce,27162010,1.58,63,84,0.4,7,3941,21.72,1.06,68.77,2.391,6.36,9,0.086,2.05,18,1.19
Spaghetti sauce with meat,karnold@company.com,Spaghetti sauce with meat,27162040,6.54,18,26.2,1.5,154,10319,5.93,4.47,81.57,1.348,4.36,26,0.081,1.1,19,0.51
Spaghetti sauce with meat and added vegetables,amaro@company.com,Spaghetti sauce with meat and added vegetables,27162060,6.04,18,25.8,1.4,216,7891,5.94,4.02,82.47,1.329,4.14,24,0.104,1.11,18,0.51
Stewed,adunn@company.com,"Stewed, seasoned, ground beef and pork, Mexican style",27162500,1.48,53,45.6,0.3,22,185,16.7,0.46,73.49,2.562,6.98,19,0.071,1.23,19,0.98
Meat with gravy,rharris@company.com,"Meat with gravy, NS as to type of meat,",27163010,1.58,64,82.4,0,0,0,21.56,0.09,68.42,2.568,7.05,8,0.057,1.79,15,1.19
Beef and potatoes,gneal@company.com,"Beef and potatoes, no sauce",27211000,14.52,20,35,1.3,7,0,7.92,0.65,71.18,1.159,4.93,8,0.138,0.78,19,0.37
Beef stew with potatoes,karnold@company.com,"Beef stew with potatoes, tomato-based sauce",27211100,9.94,23,36.1,1,19,1035,8.99,1.04,76.53,0.88,3.34,15,0.088,1.24,21,0.56
Beef stew with potatoes,tsalazaar@company.com,"Beef stew with potatoes, tomato-based sauce, Mexican style",27211110,6.47,35,48.5,0.9,6,1846,12.48,1.1,76.01,1.232,3.59,16,0.094,1.45,20,0.84
Beef goulash with potatoes,bjoseph@company.com,Beef goulash with potatoes,27211150,7.68,27,44.5,0.9,20,1075,11.46,1.08,75.26,0.925,4.39,17,0.091,1.36,21,0.66
Beef and potatoes with cream sauce,ewelch@company.com,"Beef and potatoes with cream sauce, white sauce or mushroom sauce",27211190,8.67,17,33.7,0.7,4,0,7.73,1.29,78.58,1.003,3.8,32,0.066,0.66,12,0.4
Beef stew with potatoes,greeves@company.com,"Beef stew with potatoes, gravy",27211200,7.63,25,35.8,0.9,4,0,9.19,0.57,78.68,0.933,3.51,13,0.079,1.12,18,0.6
Beef,gfleming@company.com,"Beef, roast, hash",27211300,10.74,32,43.5,1,1,0,12.2,1.46,67.58,2.415,8.09,10,0.155,1.4,21,1.03
Corned beef hash,eburke@company.com,Corned beef hash,27211400,9.27,32,15.6,1.1,5,0,8.73,0.34,70.32,4.32,10.24,19,0,1,13,0.41
Beef and potatoes with cheese sauce,kpatel@company.com,Beef and potatoes with cheese sauce,27211500,11.1,24,24.4,0.9,4,0,8.15,0.48,73.57,2.798,5.6,94,0.097,0.61,18,0.34
Stewed,lsharma@company.com,"Stewed, seasoned, ground beef with potatoes, Mexican style",27211550,5.61,37,31.3,0.8,45,174,9.9,0.71,73.18,3.845,10.09,16,0.076,1.35,17,0.85
Beef and noodles,kmullur@company.com,"Beef and noodles, no sauce",27212000,16.24,48,43.3,0.8,24,0,11.37,0.26,62.59,2.688,8.41,16,0.09,1.76,20,0.95
Beef and macaroni with cheese sauce,Karanmathur@company.com,Beef and macaroni with cheese sauce,27212050,12.31,24,24.9,0.5,2,0,9.12,1.56,71.74,2.158,5.38,52,0.066,1.05,16,0.73
Beef and noodles with tomato-based sauce,amaro@company.com,Beef and noodles with tomato-based sauce,27212100,10.67,23,23.4,0.4,4,44,8.74,2.02,75.6,1.529,3.92,24,0.05,1.17,11,0.53
Chili con carne with beans and macaroni,adunn@company.com,Chili con carne with beans and macaroni,27212120,16.91,7,19,3,120,521,5.8,1.59,72.78,1.022,2.92,27,0.097,1.33,26,0.22
Beef goulash with noodles,rharris@company.com,Beef goulash with noodles,27212150,10.88,37,49.8,0.7,27,546,12.5,0.83,70.51,1.069,5.1,18,0.091,1.61,21,0.7
Beef and noodles with gravy,gneal@company.com,Beef and noodles with gravy,27212200,15.39,32,34.2,0.7,21,0,7.7,0.32,70.66,1.215,5.07,11,0.071,1.24,16,0.33
Beef and noodles with cream or white sauce,karnold@company.com,Beef and noodles with cream or white sauce,27212300,15.02,34,34.8,0.6,19,0,7.85,1.55,70.58,2.167,5.26,43,0.063,1.17,17,0.42
